mode1r,mode1i,mode2r,mode2i,other_moder,other_modei,g_phase,time
-1.35929029,0.545062915,-0.525802725,1.341185754,,,,
-1.357402637,0.544539014,-0.524792153,1.33949134,,,,
-1.355500444,0.544023988,-0.523764967,1.337793187,,,,
-1.353583855,0.543518027,-0.522721141,1.336091532,,,,
-1.35165302,0.543021321,-0.521660651,1.334386614,,,,
-1.349708088,0.542534058,-0.520583479,1.332678671,,,,
-1.347749215,0.542056422,-0.519489607,1.330967942,,,,
-1.345776554,0.541588597,-0.518379022,1.329254666,,,,
-1.343790266,0.541130763,-0.517251713,1.327539081,,,,
-1.341790511,0.5406831,-0.516107674,1.325821427,,,,
-1.339777452,0.540245785,-0.514946902,1.324101944,,,,
-1.337751257,0.539818991,-0.513769396,1.322380871,,,,
-1.335712092,0.53940289,-0.512575158,1.320658448,,,,
-1.333660128,0.538997653,-0.511364196,1.318934913,,,,
-1.33159554,0.538603446,-0.510136519,1.317210507,,,,
-1.329518501,0.538220435,-0.50889214,1.315485468,,,,
-1.327429191,0.537848783,-0.507631074,1.313760036,,,,
-1.325327788,0.537488649,-0.506353342,1.312034449,,,,
-1.323214476,0.537140191,-0.505058966,1.310308946,,,,
-1.321089437,0.536803563,-0.503747972,1.308583765,,,,
-1.31895286,0.53647892,-0.502420389,1.306859145,,,,
-1.316804931,0.536166411,-0.50107625,1.305135322,,,,
-1.314645843,0.535866182,-0.499715591,1.303412534,,,,
-1.312475787,0.53557838,-0.49833845,1.301691017,,,,
-1.310294959,0.535303145,-0.496944869,1.299971008,,,,
-1.308103554,0.535040618,-0.495534895,1.298252742,,,,
-1.305901772,0.534790936,-0.494108575,1.296536454,,,,
-1.303689813,0.534554231,-0.492665963,1.294822379,,,,
-1.301467879,0.534330636,-0.491207112,1.293110748,,,,
-1.299236174,0.534120279,-0.489732081,1.291401797,,,,
-1.296994905,0.533923286,-0.488240932,1.289695756,,,,
-1.294744278,0.533739779,-0.486733729,1.287992856,,,,
-1.292484503,0.533569878,-0.485210541,1.286293328,,,,
-1.290215792,0.533413701,-0.483671437,1.284597402,,,,
-1.287938355,0.533271361,-0.482116493,1.282905305,,,,
-1.285652409,0.533142969,-0.480545785,1.281217265,,,,
-1.283358168,0.533028635,-0.478959394,1.279533508,,,,
-1.281055849,0.532928463,-0.477357404,1.277854259,,,,
-1.278745672,0.532842556,-0.4757399,1.276179744,,,,
-1.276427855,0.532771012,-0.474106972,1.274510183,,,,
-1.274102621,0.532713929,-0.472458714,1.2728458,,,,
-1.271770192,0.532671398,-0.47079522,1.271186814,,,,
-1.269430792,0.532643512,-0.46911659,1.269533445,,,,
-1.267084646,0.532630356,-0.467422925,1.267885909,,,,
-1.264731981,0.532632014,-0.465714329,1.266244425,,,,
-1.262373024,0.532648568,-0.463990911,1.264609206,,,,
-1.260008004,0.532680094,-0.46225278,1.262980466,,,,
-1.25763715,0.532726669,-0.460500051,1.261358417,,,,
-1.255260694,0.532788362,-0.458732839,1.259743269,,,,
-1.252878867,0.532865243,-0.456951264,1.258135232,,,,
-1.250491901,0.532957376,-0.455155448,1.256534512,,,,
-1.248100031,0.533064823,-0.453345516,1.254941314,,,,
-1.24570349,0.533187642,-0.451521595,1.253355843,,,,
-1.243302514,0.53332589,-0.449683816,1.251778301,,,,
-1.240897339,0.533479618,-0.447832312,1.250208887,,,,
-1.238488201,0.533648876,-0.445967219,1.248647801,,,,
-1.236075337,0.533833708,-0.444088676,1.247095239,,,,
-1.233658986,0.534034157,-0.442196824,1.245551395,,,,
-1.231239387,0.534250263,-0.440291807,1.244016462,,,,
-1.228816777,0.534482061,-0.438373772,1.242490632,,,,
-1.226391397,0.534729583,-0.436442868,1.240974092,,,,
-1.223963486,0.53499286,-0.434499246,1.23946703,,,,
-1.221533285,0.535271916,-0.432543062,1.23796963,,,,
-1.219101035,0.535566775,-0.430574471,1.236482074,,,,
-1.216666976,0.535877456,-0.428593633,1.235004544,,,,
-1.214231351,0.536203975,-0.42660071,1.233537217,,,,
-1.211794399,0.536546345,-0.424595867,1.232080269,,,,
-1.209356363,0.536904574,-0.422579269,1.230633875,,,,
-1.206917485,0.53727867,-0.420551086,1.229198204,,,,
-1.204478006,0.537668635,-0.418511488,1.227773428,,,,
-1.202038168,0.538074468,-0.416460651,1.226359712,,,,
-1.199598213,0.538496165,-0.414398749,1.224957221,,,,
-1.197158383,0.53893372,-0.41232596,1.223566116,,,,
-1.19471892,0.539387121,-0.410242465,1.222186559,,,,
-1.192280064,0.539856355,-0.408148446,1.220818704,,,,
-1.189842057,0.540341404,-0.406044088,1.219462709,,,,
-1.18740514,0.540842249,-0.403929577,1.218118723,,,,
-1.184969553,0.541358865,-0.401805102,1.216786897,,,,
-1.182535538,0.541891225,-0.399670855,1.215467379,,,,
-1.180103334,0.542439299,-0.397527027,1.214160311,,,,
-1.17767318,0.543003053,-0.395373813,1.212865837,,,,
-1.175245316,0.543582451,-0.393211411,1.211584094,,,,
-1.17281998,0.544177451,-0.391040018,1.21031522,,,,
-1.17039741,0.54478801,-0.388859835,1.209059348,,,,
-1.167977844,0.545414083,-0.386671063,1.207816609,,,,
-1.165561517,0.546055617,-0.384473908,1.206587131,,,,
-1.163148667,0.546712561,-0.382268574,1.205371039,,,,
-1.160739527,0.547384857,-0.380055269,1.204168457,,,,
-1.158334334,0.548072447,-0.377834203,1.202979503,,,,
-1.155933319,0.548775266,-0.375605584,1.201804294,,,,
-1.153536717,0.549493249,-0.373369626,1.200642945,,,,
-1.151144721,0.550226338,-0.371126508,1.199495549,,,,
-1.148757392,0.550974514,-0.368876283,1.198362134,,,,
-1.14637483,0.551737747,-0.366619045,1.197242745,,,,
-1.143997266,0.55251596,-0.364355008,1.19613749,,,,
-1.141624927,0.553309077,-0.36208439,1.19504647,,,,
-1.139258043,0.554117016,-0.359807411,1.193969787,,,,
-1.13689684,0.554939694,-0.35752429,1.192907538,,,,
-1.134541543,0.555777023,-0.355235249,1.191859817,,,,
-1.132192378,0.556628913,-0.352940511,1.190826716,,,,
-1.129849566,0.557495272,-0.350640301,1.189808322,,,,
-1.127513331,0.558376001,-0.348334843,1.188804721,,,,
-1.125183893,0.559271003,-0.346024363,1.187815994,,,,
-1.12286147,0.560180175,-0.343709091,1.186842222,,,,
-1.120546281,0.561103411,-0.341389252,1.18588348,,,,
-1.118238542,0.562040603,-0.339065079,1.18493984,,,,
-1.115938467,0.562991639,-0.3367368,1.184011372,,,,
-1.11364627,0.563956406,-0.334404648,1.183098143,,,,
-1.111362162,0.564934785,-0.332068855,1.182200216,,,,
-1.109086353,0.565926658,-0.329729653,1.18131765,,,,
-1.106819052,0.566931901,-0.327387277,1.180450504,,,,
-1.104560465,0.567950388,-0.325041962,1.179598831,,,,
-1.102310797,0.568981991,-0.322693943,1.178762681,,,,
-1.10007025,0.570026578,-0.320343456,1.177942102,,,,
-1.097839027,0.571084015,-0.317990737,1.177137137,,,,
-1.095617325,0.572154165,-0.315636025,1.176347828,,,,
-1.093405344,0.573236888,-0.313279556,1.175574213,,,,
-1.091203278,0.574332043,-0.310921569,1.174816325,,,,
-1.08901132,0.575439483,-0.308562302,1.174074196,,,,
-1.086829662,0.576559062,-0.306201995,1.173347853,,,,
-1.084658494,0.577690629,-0.303840888,1.172637322,,,,
-1.082498003,0.578834031,-0.301479219,1.171942624,,,,
-1.080348374,0.579989113,-0.299117229,1.171263776,,,,
-1.078209789,0.581155717,-0.296755158,1.170600793,,,,
-1.07608243,0.582333683,-0.294393246,1.169953688,,,,
-1.073966476,0.583522847,-0.292031734,1.169322468,,,,
-1.071862102,0.584723044,-0.289670863,1.168707138,,,,
-1.069769483,0.585934107,-0.287310872,1.1681077,,,,
-1.06768879,0.587155866,-0.284952003,1.167524153,,,,
-1.065620193,0.588388147,-0.282594495,1.16695649,,,,
-1.063563859,0.589630777,-0.28023859,1.166404705,,,,
-1.061519952,0.590883579,-0.277884528,1.165868786,,,,
-1.059488633,0.592146372,-0.275532548,1.165348717,,,,
-1.057470064,0.593418977,-0.273182891,1.164844482,,,,
-1.0554644,0.594701208,-0.270835796,1.164356058,,,,
-1.053471796,0.595992881,-0.268491502,1.163883422,,,,
-1.051492405,0.597293808,-0.266150247,1.163426545,,,,
-1.049526374,0.598603799,-0.263812271,1.162985396,,,,
-1.047573852,0.599922661,-0.261477812,1.162559941,,,,
-1.045634982,0.601250202,-0.259147106,1.162150143,,,,
-1.043709905,0.602586225,-0.25682039,1.16175596,,,,
-1.041798759,0.603930532,-0.254497901,1.161377349,,,,
-1.039901682,0.605282924,-0.252179875,1.161014263,,,,
-1.038018805,0.6066432,-0.249866546,1.160666651,,,,
-1.036150259,0.608011156,-0.247558148,1.160334459,,,,
-1.034296171,0.609386587,-0.245254916,1.16001763,,,,
-1.032456667,0.610769286,-0.24295708,1.159716105,,,,
-1.030631867,0.612159046,-0.240664874,1.15942982,,,,
-1.02882189,0.613555656,-0.238378528,1.15915871,,,,
-1.027026854,0.614958904,-0.236098272,1.158902703,,,,
-1.025246869,0.616368578,-0.233824334,1.158661729,,,,
-1.023482047,0.617784462,-0.231556944,1.158435711,,,,
-1.021732495,0.619206341,-0.229296326,1.158224571,,,,
-1.019998316,0.620633997,-0.227042708,1.158028226,,,,
-1.018279612,0.62206721,-0.224796312,1.157846591,,,,
-1.016576481,0.623505761,-0.222557364,1.157679579,,,,
-1.014889017,0.624949427,-0.220326084,1.157527098,,,,
-1.013217312,0.626397987,-0.218102694,1.157389055,,,,
-1.011561456,0.627851215,-0.215887412,1.157265352,,,,
-1.009921534,0.629308886,-0.213680457,1.157155889,,,,
-1.008297628,0.630770774,-0.211482046,1.157060563,,,,
-1.006689818,0.632236652,-0.209292393,1.156979268,,,,
-1.00509818,0.633706291,-0.207111712,1.156911896,,,,
-1.003522787,0.63517946,-0.204940216,1.156858334,,,,
-1.001963709,0.63665593,-0.202778114,1.156818469,,,,
-1.000421013,0.638135469,-0.200625617,1.156792181,,,,
-0.998894763,0.639617845,-0.19848293,1.156779351,,,,
-0.997385018,0.641102824,-0.196350259,1.156779856,,,,
-0.995891836,0.642590172,-0.194227809,1.15679357,,,,
-0.99441527,0.644079656,-0.192115782,1.156820364,,,,
-0.992955371,0.645571038,-0.190014377,1.156860106,,,,
-0.991512187,0.647064084,-0.187923793,1.156912663,,,,
-0.990085761,0.648558556,-0.185844227,1.156977897,,,,
-0.988676134,0.650054217,-0.183775873,1.157055668,,,,
-0.987283344,0.65155083,-0.181718924,1.157145836,,,,
-0.985907425,0.653048156,-0.17967357,1.157248255,,,,
-0.984548408,0.654545957,-0.177640001,1.157362777,,,,
-0.98320632,0.656043993,-0.175618403,1.157489252,,,,
-0.981881185,0.657542026,-0.173608959,1.157627529,,,,
-0.980573025,0.659039815,-0.171611853,1.157777452,,,,
-0.979281857,0.660537121,-0.169627265,1.157938863,,,,
-0.978007696,0.662033704,-0.167655372,1.158111604,,,,
-0.976750553,0.663529323,-0.165696351,1.158295511,,,,
-0.975510434,0.665023738,-0.163750375,1.15849042,,,,
-0.974287346,0.666516709,-0.161817614,1.158696164,,,,
-0.973081288,0.668007995,-0.159898239,1.158912573,,,,
-0.971892258,0.669497356,-0.157992414,1.159139477,,,,
-0.970720252,0.670984552,-0.156100305,1.1593767,,,,
-0.969565259,0.672469342,-0.154222073,1.159624068,,,,
-0.968427268,0.673951487,-0.152357877,1.159881402,,,,
-0.967306262,0.675430747,-0.150507874,1.160148522,,,,
-0.966202224,0.676906882,-0.148672218,1.160425244,,,,
-0.965115131,0.678379653,-0.146851061,1.160711386,,,,
-0.964044958,0.679848822,-0.145044551,1.161006759,,,,
-0.962991675,0.681314149,-0.143252836,1.161311175,,,,
-0.961955251,0.682775398,-0.141476058,1.161624444,,,,
-0.96093565,0.68423233,-0.13971436,1.161946373,,,,
-0.959932833,0.685684709,-0.137967879,1.162276768,,,,
-0.95894676,0.687132298,-0.136236752,1.162615433,,,,
-0.957977383,0.688574862,-0.134521111,1.162962169,,,,
-0.957024656,0.690012165,-0.132821088,1.163316777,,,,
-0.956088526,0.691443973,-0.131136808,1.163679054,,,,
-0.955168939,0.692870053,-0.129468398,1.164048798,,,,
-0.954265835,0.694290172,-0.127815979,1.164425804,,,,
-0.953379155,0.695704099,-0.126179669,1.164809864,,,,
-0.952508833,0.697111601,-0.124559586,1.165200772,,,,
-0.951654801,0.698512449,-0.122955842,1.165598316,,,,
-0.950816989,0.699906415,-0.121368548,1.166002285,,,,
-0.949995323,0.701293269,-0.119797811,1.166412468,,,,
-0.949189724,0.702672786,-0.118243736,1.166828649,,,,
-0.948400114,0.704044739,-0.116706423,1.167250613,,,,
-0.947626408,0.705408904,-0.115185973,1.167678144,,,,
-0.94686852,0.706765057,-0.113682479,1.168111022,,,,
-0.94612636,0.708112976,-0.112196034,1.168549029,,,,
-0.945399836,0.70945244,-0.110726729,1.168991943,,,,
-0.944688851,0.710783229,-0.109274649,1.169439543,,,,
-0.943993307,0.712105126,-0.107839877,1.169891605,,,,
-0.943313102,0.713417914,-0.106422493,1.170347906,,,,
-0.942648131,0.714721377,-0.105022575,1.17080822,,,,
-0.941998287,0.716015301,-0.103640197,1.171272321,,,,
-0.941363458,0.717299474,-0.102275428,1.171739982,,,,
-0.940743532,0.718573686,-0.100928338,1.172210975,,,,
-0.940138391,0.719837728,-0.099598989,1.172685071,,,,
-0.939547916,0.721091391,-0.098287444,1.173162039,,,,
-0.938971985,0.722334471,-0.096993761,1.17364165,,,,
-0.938410473,0.723566763,-0.095717994,1.174123671,,,,
-0.937863252,0.724788066,-0.094460196,1.174607871,,,,
-0.937330191,0.725998178,-0.093220413,1.175094017,,,,
-0.936811156,0.727196901,-0.091998693,1.175581876,,,,
-0.936306012,0.728384039,-0.090795076,1.176071214,,,,
-0.935814619,0.729559398,-0.089609602,1.176561795,,,,
-0.935336836,0.730722783,-0.088442306,1.177053386,,,,
-0.934872519,0.731874005,-0.08729322,1.177545751,,,,
-0.934421521,0.733012875,-0.086162373,1.178038654,,,,
-0.933983692,0.734139207,-0.085049791,1.178531858,,,,
-0.933558881,0.735252815,-0.083955497,1.179025128,,,,
-0.933146932,0.736353518,-0.082879509,1.179518227,,,,
-0.932747689,0.737441136,-0.081821843,1.180010918,,,,
-0.932360993,0.73851549,-0.080782512,1.180502963,,,,
-0.93198668,0.739576405,-0.079761525,1.180994126,,,,
-0.931624588,0.740623708,-0.078758889,1.181484169,,,,
-0.931274548,0.741657228,-0.077774606,1.181972854,,,,
-0.930936392,0.742676795,-0.076808675,1.182459946,,,,
-0.930609949,0.743682244,-0.075861093,1.182945205,,,,
-0.930295044,0.744673411,-0.074931852,1.183428396,,,,
-0.929991503,0.745650134,-0.074020942,1.183909281,,,,
-0.929699145,0.746612255,-0.07312835,1.184387622,,,,
-0.929417792,0.747559616,-0.072254058,1.184863185,,,,
-0.929147261,0.748492065,-0.071398046,1.185335732,,,,
-0.928887366,0.749409449,-0.070560291,1.185805027,,,,
-0.928637922,0.750311621,-0.069740765,1.186270835,,,,
-0.92839874,0.751198434,-0.06893944,1.186732921,,,,
-0.928169628,0.752069744,-0.068156281,1.187191049,,,,
-0.927950394,0.752925411,-0.067391252,1.187644986,,,,
-0.927740844,0.753765297,-0.066644314,1.188094498,,,,
-0.927540781,0.754589266,-0.065915422,1.188539351,,,,
-0.927350006,0.755397186,-0.065204531,1.188979314,,,,
-0.92716832,0.756188928,-0.064511592,1.189414155,,,,
-0.92699552,0.756964363,-0.063836552,1.189843642,,,,
-0.926831402,0.75772337,-0.063179355,1.190267546,,,,
-0.926675762,0.758465825,-0.062539942,1.190685636,,,,
-0.926528393,0.75919161,-0.06191825,1.191097685,,,,
-0.926389084,0.759900611,-0.061314215,1.191503465,,,,
-0.926257627,0.760592715,-0.060727767,1.191902748,,,,
-0.92613381,0.761267812,-0.060158836,1.19229531,,,,
-0.926017418,0.761925795,-0.059607346,1.192680925,,,,
-0.925908238,0.762566561,-0.05907322,1.193059371,,,,
-0.925806054,0.76319001,-0.058556376,1.193430423,,,,
-0.925710647,0.763796044,-0.05805673,1.193793861,,,,
-0.925621799,0.764384568,-0.057574196,1.194149466,,,,
-0.925539291,0.76495549,-0.057108683,1.194497017,,,,
-0.925462899,0.765508724,-0.056660099,1.194836298,,,,
-0.925392403,0.766044183,-0.056228346,1.195167091,,,,
-0.925327577,0.766561785,-0.055813325,1.195489183,,,,
-0.925268198,0.767061452,-0.055414935,1.19580236,,,,
-0.92521404,0.767543106,-0.055033071,1.196106409,,,,
-0.925164875,0.768006677,-0.054667624,1.19640112,,,,
-0.925120475,0.768452094,-0.054318483,1.196686284,,,,
-0.925080612,0.768879291,-0.053985535,1.196961694,,,,
-0.925045056,0.769288205,-0.053668663,1.197227144,,,,
-0.925013577,0.769678776,-0.053367747,1.197482429,,,,
-0.924985942,0.770050947,-0.053082666,1.197727347,,,,
-0.924961921,0.770404666,-0.052813293,1.197961697,,,,
-0.924941279,0.770739881,-0.052559501,1.19818528,,,,
-0.924923783,0.771056546,-0.05232116,1.1983979,,,,
-0.9249092,0.771354618,-0.052098135,1.19859936,,,,
-0.924897294,0.771634055,-0.051890292,1.198789467,,,,
-0.924887831,0.771894821,-0.05169749,1.19896803,,,,
-0.924880573,0.772136883,-0.051519589,1.199134859,,,,
-0.924875286,0.772360209,-0.051356445,1.199289766,,,,
-0.924871733,0.772564772,-0.05120791,1.199432566,,,,
-0.924869676,0.77275055,-0.051073837,1.199563075,,,,
-0.924868878,0.77291752,-0.050954072,1.199681112,,,,
-0.924869102,0.773065666,-0.050848463,1.199786498,,,,
-0.92487011,0.773194974,-0.050756852,1.199879055,,,,
-0.924871664,0.773305433,-0.050679079,1.199958608,,,,
-0.924873526,0.773397036,-0.050614985,1.200024985,,,,
-0.924875458,0.773469779,-0.050564404,1.200078015,,,,
-0.924877222,0.773523662,-0.05052717,1.20011753,,,,
-0.924878579,0.773558686,-0.050503115,1.200143364,,,,
-0.924879292,0.77357486,-0.050492067,1.200155354,,,,
-0.924879123,0.77357219,-0.050493855,1.200153339,,,,
-0.924877834,0.773550691,-0.050508301,1.200137159,,,,
-0.924875186,0.773510378,-0.050535229,1.20010666,,,,
-0.924870944,0.773451271,-0.05057446,1.200061686,,,,
-0.924864869,0.773373392,-0.05062581,1.200002088,,,,
-0.924856726,0.773276767,-0.050689097,1.199927715,,,,
-0.924846277,0.773161425,-0.050764133,1.199838423,,,,
-0.924833287,0.7730274,-0.050850732,1.199734067,,,,
-0.92481752,0.772874726,-0.050948704,1.199614508,,,,
-0.924798742,0.772703444,-0.051057855,1.199479605,,,,
-0.924776718,0.772513594,-0.051177994,1.199329225,,,,
-0.924751214,0.772305224,-0.051308923,1.199163234,,,,
-0.924721997,0.772078382,-0.051450445,1.198981502,,,,
-0.924688835,0.77183312,-0.051602361,1.198783902,,,,
-0.924651497,0.771569494,-0.051764471,1.198570309,,,,
-0.924609751,0.771287562,-0.05193657,1.198340601,,,,
-0.924563367,0.770987386,-0.052118455,1.19809466,,,,
-0.924512117,0.770669031,-0.05230992,1.197832369,,,,
-0.924455771,0.770332566,-0.052510756,1.197553615,,,,
-0.924394103,0.769978063,-0.052720755,1.197258288,,,,
-0.924326887,0.769605595,-0.052939706,1.196946281,,,,
-0.924253898,0.76921524,-0.053167397,1.196617488,,,,
-0.92417491,0.76880708,-0.053403613,1.196271809,,,,
-0.924089702,0.768381199,-0.05364814,1.195909145,,,,
-0.923998052,0.767937683,-0.053900761,1.1955294,,,,
-0.923899739,0.767476623,-0.054161258,1.195132482,,,,
-0.923794544,0.766998113,-0.054429413,1.194718301,,,,
-0.923682249,0.766502248,-0.054705005,1.194286771,,,,
-0.923562637,0.765989129,-0.054987812,1.193837809,,,,
-0.923435493,0.765458857,-0.055277613,1.193371333,,,,
-0.923300605,0.764911538,-0.055574182,1.192887268,,,,
-0.923157758,0.764347281,-0.055877296,1.192385538,,,,
-0.923006743,0.763766196,-0.056186728,1.191866074,,,,
-0.922847351,0.763168399,-0.056502252,1.191328806,,,,
-0.922679373,0.762554006,-0.056823641,1.19077367,,,,
-0.922502605,0.761923138,-0.057150664,1.190200605,,,,
-0.922316841,0.761275918,-0.057483093,1.189609553,,,,
-0.922121879,0.760612471,-0.057820698,1.189000458,,,,
-0.921917519,0.759932926,-0.058163247,1.188373268,,,,
-0.921703562,0.759237415,-0.058510509,1.187727935,,,,
-0.92147981,0.758526071,-0.058862251,1.187064413,,,,
-0.921246068,0.757799033,-0.059218241,1.186382659,,,,
-0.921002144,0.757056439,-0.059578243,1.185682635,,,,
-0.920747845,0.756298431,-0.059942026,1.184964305,,,,
-0.920482982,0.755525156,-0.060309353,1.184227636,,,,
-0.920207369,0.754736761,-0.060679989,1.183472598,,,,
-0.919920819,0.753933395,-0.0610537,1.182699167,,,,
-0.919623149,0.753115212,-0.061430248,1.181907319,,,,
-0.919314179,0.752282368,-0.061809399,1.181097033,,,,
-0.91899373,0.75143502,-0.062190914,1.180268296,,,,
-0.918661625,0.750573328,-0.062574559,1.179421092,,,,
-0.918317689,0.749697456,-0.062960095,1.178555413,,,,
-0.917961751,0.748807569,-0.063347286,1.177671252,,,,
-0.917593641,0.747903835,-0.063735895,1.176768606,,,,
-0.917213191,0.746986424,-0.064125684,1.175847476,,,,
-0.916820235,0.746055508,-0.064516417,1.174907864,,,,
-0.916414612,0.745111261,-0.064907855,1.173949777,,,,
-0.915996161,0.744153862,-0.065299763,1.172973226,,,,
-0.915564725,0.743183489,-0.065691903,1.171978224,,,,
-0.915120147,0.742200323,-0.066084039,1.170964787,,,,
-0.914662275,0.741204549,-0.066475934,1.169932935,,,,
-0.914190959,0.740196352,-0.066867352,1.168882691,,,,
-0.913706052,0.739175919,-0.067258057,1.167814083,,,,
-0.913207407,0.738143441,-0.067647814,1.166727138,,,,
-0.912694884,0.737099109,-0.068036387,1.165621892,,,,
-0.912168341,0.736043118,-0.068423542,1.164498378,,,,
-0.911627643,0.734975663,-0.068809044,1.163356638,,,,
-0.911072654,0.733896941,-0.06919266,1.162196714,,,,
-0.910503244,0.732807153,-0.069574157,1.161018651,,,,
-0.909919283,0.7317065,-0.069953303,1.1598225,,,,
-0.909320646,0.730595185,-0.070329866,1.158608311,,,,
-0.908707209,0.729473413,-0.070703614,1.157376141,,,,
-0.908078852,0.728341391,-0.071074318,1.156126049,,,,
-0.907435458,0.727199327,-0.071441748,1.154858097,,,,
-0.906776912,0.726047431,-0.071805676,1.153572349,,,,
-0.906103103,0.724885914,-0.072165873,1.152268874,,,,
-0.905413921,0.72371499,-0.072522113,1.150947744,,,,
-0.904709262,0.722534874,-0.072874171,1.149609032,,,,
-0.903989023,0.721345781,-0.073221821,1.148252817,,,,
-0.903253103,0.720147929,-0.07356484,1.14687918,,,,
-0.902501406,0.718941538,-0.073903005,1.145488205,,,,
-0.901733839,0.717726826,-0.074236094,1.144079977,,,,
-0.90095031,0.716504017,-0.074563889,1.142654588,,,,
-0.900150733,0.715273332,-0.074886169,1.141212131,,,,
-0.899335023,0.714034996,-0.075202716,1.139752702,,,,
-0.898503099,0.712789234,-0.075513315,1.138276399,,,,
-0.897654882,0.711536273,-0.075817751,1.136783325,,,,
-0.896790297,0.71027634,-0.076115809,1.135273586,,,,
-0.895909273,0.709009663,-0.076407277,1.133747288,,,,
-0.895011741,0.707736472,-0.076691946,1.132204543,,,,
-0.894097635,0.706456997,-0.076969605,1.130645466,,,,
-0.893166893,0.70517147,-0.077240047,1.129070172,,,,
-0.892219456,0.703880124,-0.077503066,1.127478782,,,,
-0.891255268,0.70258319,-0.077758457,1.125871417,,,,
-0.890274276,0.701280904,-0.078006019,1.124248204,,,,
-0.889276432,0.699973499,-0.078245549,1.12260927,,,,
-0.888261687,0.698661211,-0.078476849,1.120954746,,,,
-0.887230001,0.697344276,-0.07869972,1.119284766,,,,
-0.886181333,0.696022931,-0.078913969,1.117599466,,,,
-0.885115646,0.694697412,-0.0791194,1.115898986,,,,
-0.884032909,0.693367957,-0.079315823,1.114183467,,,,
-0.88293309,0.692034805,-0.079503046,1.112453053,,,,
-0.881816164,0.690698193,-0.079680883,1.110707891,,,,
-0.880682107,0.68935836,-0.079849147,1.108948132,,,,
-0.879530899,0.688015547,-0.080007655,1.107173927,,,,
-0.878362524,0.686669991,-0.080156224,1.10538543,,,,
-0.877176969,0.685321933,-0.080294676,1.1035828,,,,
-0.875974224,0.683971613,-0.080422832,1.101766196,,,,
-0.874754282,0.682619271,-0.080540517,1.09993578,,,,
-0.873517139,0.681265147,-0.080647559,1.098091717,,,,
-0.872262797,0.679909481,-0.080743787,1.096234173,,,,
-0.870991258,0.678552513,-0.080829032,1.094363318,,,,
-0.869702528,0.677194483,-0.080903127,1.092479323,,,,
-0.868396619,0.675835632,-0.08096591,1.090582363,,,,
-0.867073543,0.6744762,-0.081017218,1.088672613,,,,
-0.865733317,0.673116425,-0.081056892,1.086750253,,,,
-0.864375961,0.671756548,-0.081084777,1.084815462,,,,
-0.863001499,0.670396808,-0.081100717,1.082868423,,,,
-0.861609956,0.669037444,-0.081104562,1.080909322,,,,
-0.860201363,0.667678694,-0.081096161,1.078938345,,,,
-0.858775753,0.666320797,-0.08107537,1.076955681,,,,
-0.857333162,0.664963989,-0.081042043,1.074961522,,,,
-0.855873631,0.66360851,-0.080996039,1.07295606,,,,
-0.854397202,0.662254594,-0.08093722,1.07093949,,,,
-0.852903922,0.660902478,-0.08086545,1.06891201,,,,
-0.85139384,0.659552398,-0.080780595,1.066873817,,,,
-0.849867009,0.658204589,-0.080682526,1.064825114,,,,
-0.848323486,0.656859283,-0.080571113,1.062766101,,,,
-0.846763329,0.655516715,-0.080446232,1.060696983,,,,
-0.845186601,0.654177117,-0.080307761,1.058617967,,,,
-0.843593368,0.652840721,-0.080155581,1.056529259,,,,
-0.841983699,0.651507757,-0.079989574,1.054431069,,,,
-0.840357666,0.650178454,-0.079809627,1.052323608,,,,
-0.838715345,0.648853043,-0.079615629,1.050207088,,,,
-0.837056813,0.64753175,-0.079407472,1.048081723,,,,
-0.835382152,0.646214801,-0.079185052,1.045947728,,,,
-0.833691448,0.644902423,-0.078948266,1.043805321,,,,
-0.831984788,0.64359484,-0.078697015,1.041654719,,,,
-0.830262263,0.642292275,-0.078431203,1.039496142,,,,
-0.828523967,0.640994949,-0.078150736,1.037329811,,,,
-0.826769997,0.639703084,-0.077855526,1.035155949,,,,
-0.825000453,0.638416898,-0.077545484,1.032974778,,,,
-0.823215439,0.63713661,-0.077220528,1.030786523,,,,
-0.82141506,0.635862435,-0.076880575,1.028591411,,,,
-0.819599426,0.634594588,-0.076525548,1.026389667,,,,
-0.817768649,0.633333284,-0.076155372,1.024181521,,,,
-0.815922844,0.632078734,-0.075769977,1.021967201,,,,
-0.814062129,0.630831148,-0.075369293,1.019746936,,,,
-0.812186625,0.629590736,-0.074953254,1.017520959,,,,
-0.810296455,0.628357703,-0.0745218,1.015289501,,,,
-0.808391746,0.627132256,-0.074074871,1.013052794,,,,
-0.806472628,0.625914597,-0.073612411,1.010811072,,,,
-0.804539233,0.62470493,-0.073134367,1.008564569,,,,
-0.802591696,0.623503452,-0.072640691,1.006313521,,,,
-0.800630154,0.622310364,-0.072131335,1.004058162,,,,
-0.798654748,0.621125861,-0.071606258,1.00179873,,,,
-0.796665622,0.619950137,-0.071065418,0.99953546,,,,
-0.794662921,0.618783385,-0.070508781,0.997268592,,,,
-0.792646794,0.617625794,-0.069936312,0.994998361,,,,
-0.790617391,0.616477554,-0.069347981,0.992725007,,,,
-0.788574867,0.615338849,-0.068743763,0.990448769,,,,
-0.786519378,0.614209865,-0.068123632,0.988169886,,,,
-0.784451083,0.613090783,-0.06748757,0.985888597,,,,
-0.782370142,0.611981783,-0.066835558,0.983605142,,,,
